driver_id,race_id,lap_number,reaction_time,braking_points,acceleration_points,cornering_speed,overall_performance_rating
1,34,64,0.32,16,13,80.33,8.09
1,34,65,0.37,7,6,103.93,8.01
1,34,66,0.93,1,17,110.51,3.27
1,34,67,0.3,7,7,83.73,3.71
1,34,68,0.74,17,16,80.79,1.18
1,34,69,0.98,8,4,67.16,3.66
1,34,70,0.2,7,3,84.84,7.17
2,34,1,0.71,17,19,113.91,3.02
2,34,2,0.9,14,5,100.66,6.96
2,34,3,0.23,19,10,62.86,5.23
2,34,4,0.99,10,2,111.61,1.88
2,34,5,0.3,12,10,137.14,7.45
2,34,6,0.9,15,7,76.35,5.89
2,34,7,0.89,4,1,141.66,2.11
2,34,8,0.24,8,7,131.38,2.95
2,34,9,0.33,12,13,127.48,4.11
2,34,10,0.8,6,6,52.44,2.57
2,34,11,0.16,1,20,135.81,1.35
2,34,12,0.43,7,9,106.09,9.91
2,34,13,0.51,11,14,73.88,9.75
2,34,14,0.95,5,13,72.39,9.55
2,34,15,0.49,13,12,144.49,4.7
2,34,16,0.65,1,18,131.33,1.36
2,34,17,0.76,8,7,125.74,3.14
2,34,18,0.16,7,17,125.88,5.32
2,34,19,0.39,11,3,95.88,8.98
2,34,20,0.82,2,5,112.14,1.79
2,34,21,0.24,1,8,89.4,5.6
2,34,22,0.36,4,16,72.36,1.24
2,34,23,0.95,18,9,140.31,9.04
2,34,24,0.69,6,17,81.55,4.93
2,34,25,0.59,15,20,103.69,1.72
2,34,26,0.59,15,16,130.53,7.81
2,34,27,0.49,12,18,99.06,4.58
2,34,28,0.91,18,8,91.93,7.66
2,34,29,0.55,19,18,115.95,3.31
2,34,30,0.79,7,1,136.8,6.06
2,34,31,0.78,6,18,77.95,2.86
2,34,32,0.76,13,9,75.46,5.32
2,34,33,0.77,17,11,61.13,6.35
2,34,34,0.39,18,8,91.82,7.69
2,34,35,0.46,6,17,66.43,6.97
2,34,36,0.9,1,10,134.76,3.48
2,34,37,0.14,16,17,104.42,5.18
2,34,38,0.49,9,8,64.05,4.49
2,34,39,0.82,3,18,104.23,2.96
2,34,40,0.75,20,20,103.62,1.88
2,34,41,0.93,10,5,105.35,1.86
2,34,42,0.21,10,11,91.35,8.94
2,34,43,0.17,4,19,108.51,4.13
2,34,44,0.55,1,16,149.85,9.2
2,34,45,0.39,20,20,130.61,1.49
2,34,46,0.93,14,10,76.88,2.3
2,34,47,0.17,2,4,118.13,1.82
2,34,48,0.18,5,13,106.84,3.7
2,34,49,0.72,13,4,120.41,9.47
2,34,50,0.27,11,9,55.29,5.89
2,34,51,0.67,20,2,88.0,9.36
2,34,52,0.66,7,15,130.43,2.09
2,34,53,0.76,1,6,126.6,5.3
2,34,54,0.35,7,11,66.75,6.77
2,34,55,0.86,16,5,100.4,8.42
2,34,56,0.66,12,7,67.58,1.83
2,34,57,0.57,15,16,57.34,7.5
2,34,58,0.66,20,16,111.7,3.88
2,34,59,0.6,20,13,137.34,6.45
2,34,60,0.21,4,16,84.71,1.38
2,34,61,0.11,15,8,136.49,9.86
2,34,62,0.36,9,15,140.07,4.3
2,34,63,0.86,4,13,64.75,3.59
2,34,64,0.98,10,15,89.63,1.75
2,34,65,0.53,16,14,148.06,5.23
2,34,66,0.48,8,16,116.64,6.09
2,34,67,0.29,11,17,62.74,4.89
2,34,68,0.81,4,18,147.33,3.79
2,34,69,0.9,19,17,65.39,2.53
2,34,70,0.37,5,11,113.17,4.2
3,34,1,0.77,18,5,142.79,8.71
3,34,2,0.91,6,14,99.53,2.24
3,34,3,0.96,4,19,79.3,1.14
3,34,4,0.39,14,9,119.33,9.92
3,34,5,0.15,15,14,74.58,1.28
3,34,6,0.42,15,18,60.05,5.22
3,34,7,0.57,17,12,66.62,1.07
3,34,8,0.79,14,14,50.73,2.38
3,34,9,0.91,6,1,79.34,1.9
3,34,10,0.82,17,15,90.39,2.73
3,34,11,0.82,18,11,52.32,8.83
3,34,12,0.72,12,8,127.75,8.36
3,34,13,0.21,19,6,92.75,7.3
3,34,14,0.8,13,10,87.22,9.35
3,34,15,0.65,2,11,105.14,5.13
3,34,16,0.95,1,1,92.44,6.75
3,34,17,0.22,6,1,105.92,3.03
3,34,18,0.29,14,20,82.45,2.63
3,34,19,0.16,17,20,100.07,1.17
3,34,20,0.32,3,16,127.86,1.88
3,34,21,0.24,1,5,79.27,2.32
3,34,22,0.22,9,5,132.94,7.28
3,34,23,0.2,12,1,92.11,1.22
3,34,24,0.36,11,9,86.7,1.5
3,34,25,0.5,1,16,69.97,6.05
3,34,26,0.14,10,16,66.17,1.47
3,34,27,0.4,5,8,138.71,1.8
3,34,28,0.36,4,9,84.86,4.96
3,34,29,0.53,13,17,67.88,4.73
3,34,30,0.95,8,11,142.39,9.48
3,34,31,0.98,12,1,70.13,2.54
3,34,32,0.78,8,11,75.4,1.39
3,34,33,0.25,17,10,57.65,7.83
3,34,34,0.96,4,18,141.0,5.56
3,34,35,0.44,7,12,143.54,9.82
3,34,36,0.65,13,12,109.73,5.28
3,34,37,0.27,2,2,53.36,4.99
3,34,38,0.32,16,2,93.86,6.23
3,34,39,0.7,19,13,128.41,8.72
3,34,40,0.5,3,16,77.11,6.24
3,34,41,0.79,18,17,144.49,3.46
3,34,42,0.35,18,5,60.66,1.19
3,34,43,0.72,15,12,78.01,7.32
3,34,44,0.7,6,5,93.91,5.27
3,34,45,0.41,14,13,89.83,5.83
3,34,46,0.99,13,19,120.85,1.68
3,34,47,0.7,12,3,105.04,8.81
3,34,48,0.56,6,13,89.14,5.62
3,34,49,0.24,12,4,88.48,1.08
3,34,50,0.41,11,17,148.16,4.07
3,34,51,0.35,11,17,102.55,6.1
3,34,52,0.32,15,11,90.73,7.85
3,34,53,0.33,7,4,117.79,6.42
3,34,54,0.86,9,5,121.74,4.22
3,34,55,0.51,11,10,93.41,8.18
3,34,56,0.76,6,8,106.01,7.81
3,34,57,0.61,7,9,138.91,2.99
3,34,58,0.64,4,18,62.63,1.4
3,34,59,0.38,12,3,107.13,9.17
3,34,60,0.47,16,10,80.81,6.83
3,34,61,0.22,12,17,77.68,7.57
3,34,62,0.88,19,17,87.48,1.01
3,34,63,0.91,16,20,73.25,7.28
3,34,64,0.59,16,4,102.11,8.1
3,34,65,0.94,19,1,62.38,4.65
3,34,66,0.37,4,20,89.29,1.03
3,34,67,0.22,4,6,127.31,9.98
3,34,68,0.82,6,7,54.86,1.93
3,34,69,0.83,5,16,93.98,2.49
3,34,70,0.49,5,19,133.65,9.48
4,34,1,0.86,2,18,61.92,3.92
4,34,2,0.38,11,2,97.74,5.64
4,34,3,0.33,6,10,142.83,9.94
4,34,4,0.85,13,11,93.7,8.49
4,34,5,0.67,17,14,54.1,3.07
4,34,6,0.42,20,5,59.22,9.69
4,34,7,0.52,3,4,56.42,8.12
4,34,8,0.89,19,20,67.28,9.6
4,34,9,0.56,8,3,54.4,9.76
4,34,10,0.87,18,9,71.65,6.25
4,34,11,0.64,2,3,55.49,5.08
4,34,12,0.62,8,5,74.77,5.7
4,34,13,0.27,7,18,51.05,7.82
4,34,14,0.65,11,14,88.38,6.33
4,34,15,0.24,3,3,86.91,5.67
4,34,16,0.14,10,7,82.85,2.96
4,34,17,0.54,11,1,74.04,8.72
4,34,18,0.4,14,7,127.18,2.78
4,34,19,0.72,10,19,71.85,2.59
4,34,20,0.73,7,8,95.4,3.31
4,34,21,0.55,17,14,97.8,1.7
4,34,22,0.5,10,10,81.06,9.96
4,34,23,0.59,12,16,113.1,8.48
4,34,24,0.21,8,14,111.62,2.17
4,34,25,0.95,14,14,124.26,7.62
4,34,26,0.59,14,15,136.04,5.96
4,34,27,0.59,3,12,101.92,4.06
4,34,28,0.31,13,18,121.15,2.34
4,34,29,0.56,6,18,113.08,8.63
4,34,30,0.39,16,17,133.54,1.55
4,34,31,0.43,16,4,116.27,4.89
4,34,32,0.51,18,5,113.1,3.38
4,34,33,0.45,8,1,124.54,9.65
4,34,34,0.98,13,20,112.89,2.15
4,34,35,0.22,1,10,109.2,3.75
4,34,36,0.25,6,20,72.7,9.95
4,34,37,0.4,19,18,88.99,6.67
4,34,38,0.52,14,4,111.76,3.09
4,34,39,0.97,2,18,96.89,4.59
4,34,40,0.33,6,10,68.88,3.32
4,34,41,0.7,20,14,85.25,6.39
4,34,42,0.98,9,2,89.5,1.84
4,34,43,0.92,7,2,79.73,4.21
4,34,44,0.21,14,14,145.52,7.63
4,34,45,0.59,17,14,112.03,7.06
4,34,46,0.93,10,3,95.61,9.4
4,34,47,0.65,15,10,137.9,4.39
4,34,48,0.89,7,19,88.62,8.92
4,34,49,0.57,5,1,72.64,8.04
4,34,50,0.87,12,1,149.99,1.19
4,34,51,0.5,4,14,107.55,2.86
4,34,52,0.44,16,16,98.12,1.74
4,34,53,0.5,8,17,105.64,4.61
4,34,54,0.56,12,20,146.48,4.9
4,34,55,0.11,20,14,109.55,6.7
4,34,56,0.23,13,17,73.96,6.86
4,34,57,0.37,3,16,107.8,4.45
4,34,58,0.48,12,2,85.68,1.35
4,34,59,0.48,16,10,79.26,4.24
4,34,60,0.29,7,19,113.98,1.35
4,34,61,0.79,6,15,100.76,3.27
4,34,62,0.78,10,3,141.36,7.9
4,34,63,0.77,14,1,140.22,3.31
4,34,64,0.98,20,20,81.42,4.85
4,34,65,0.29,5,11,65.08,3.2
4,34,66,0.54,9,17,137.05,7.76
4,34,67,0.35,12,7,78.77,8.52
4,34,68,0.11,17,9,119.12,6.5
4,34,69,0.61,7,12,103.98,7.1
4,34,70,0.11,5,7,135.54,5.93
5,34,1,0.2,6,10,103.0,7.45
5,34,2,0.46,14,3,70.01,7.21
5,34,3,0.68,19,3,131.23,5.58
5,34,4,0.83,5,13,57.28,3.33
5,34,5,0.58,18,18,93.04,1.96
5,34,6,0.51,7,19,74.63,1.83
5,34,7,1.0,3,7,105.48,2.76
5,34,8,0.83,18,16,85.52,6.5
5,34,9,0.23,15,11,139.18,5.03
5,34,10,0.91,16,5,101.24,2.49
5,34,11,0.68,9,19,60.32,8.13
5,34,12,0.12,14,9,94.35,1.96
5,34,13,0.27,14,2,86.93,3.7
5,34,14,0.9,11,14,113.71,4.49
5,34,15,0.59,8,18,80.43,3.24
5,34,16,0.91,6,6,79.07,4.76
5,34,17,0.59,6,2,105.22,2.2
5,34,18,0.4,9,13,120.53,3.21
5,34,19,0.91,12,2,64.35,2.7
5,34,20,1.0,18,15,131.13,8.81
5,34,21,0.59,10,19,138.28,8.58
5,34,22,0.44,10,20,130.26,5.4
5,34,23,0.53,10,10,114.65,2.54
5,34,24,0.3,18,4,85.31,2.36
5,34,25,0.17,20,4,128.31,8.06
5,34,26,0.59,20,3,133.38,2.13
5,34,27,0.94,15,1,75.71,1.33
5,34,28,0.44,11,2,122.87,2.03
5,34,29,0.15,1,5,133.38,3.81
5,34,30,0.26,11,11,75.64,8.49
5,34,31,0.91,19,10,55.61,2.59
5,34,32,0.57,20,7,69.65,1.58
5,34,33,0.46,3,19,88.51,5.43
5,34,34,0.72,6,11,84.71,3.6
5,34,35,0.12,16,8,94.27,8.08
5,34,36,0.75,19,20,62.01,5.89
5,34,37,0.26,3,9,112.8,3.47
5,34,38,0.73,17,10,128.28,6.64
5,34,39,0.59,4,15,139.29,4.16
5,34,40,0.43,20,4,57.67,8.55
5,34,41,0.5,9,3,62.72,6.46
5,34,42,0.45,11,1,106.06,4.46
5,34,43,0.97,13,5,124.22,4.67
5,34,44,0.55,6,18,54.3,4.83
5,34,45,0.96,3,1,52.49,2.04
5,34,46,0.87,14,6,140.73,6.87
5,34,47,0.63,7,13,114.1,9.34
5,34,48,0.78,11,15,87.17,9.52
5,34,49,0.26,16,9,85.56,3.69
5,34,50,0.44,10,14,145.31,2.59
5,34,51,0.25,2,8,120.91,7.4
5,34,52,0.35,9,13,81.9,2.32
5,34,53,0.25,5,18,142.73,6.77
5,34,54,0.38,5,15,87.17,7.42
5,34,55,0.27,11,16,106.98,5.44
5,34,56,0.25,11,17,93.99,8.21
5,34,57,0.2,8,17,70.34,7.59
5,34,58,0.61,4,18,76.51,1.98
5,34,59,0.28,20,2,94.56,7.43
5,34,60,0.3,8,9,147.73,6.24
5,34,61,0.67,1,4,74.99,3.92
5,34,62,0.64,3,5,107.39,4.63
5,34,63,0.32,3,19,143.5,8.85
5,34,64,0.53,3,3,94.47,1.41
5,34,65,0.41,1,9,76.19,1.91
5,34,66,0.36,15,8,101.06,3.43
5,34,67,0.49,8,10,123.61,3.53
5,34,68,0.78,5,8,72.98,1.85
5,34,69,0.56,8,1,62.06,7.79
5,34,70,0.77,4,19,65.95,2.32
6,34,1,0.62,12,10,70.69,7.79
6,34,2,0.94,1,15,62.84,4.06
6,34,3,1.0,12,1,142.79,8.77
6,34,4,0.22,13,11,143.97,7.16
6,34,5,0.8,2,13,75.28,9.92
6,34,6,0.42,15,10,59.17,1.97
6,34,7,0.94,11,18,124.64,5.97
6,34,8,0.65,15,2,108.98,5.66
6,34,9,0.72,10,5,117.95,6.32
6,34,10,0.62,1,2,149.97,7.14
6,34,11,0.69,19,16,103.35,8.5
6,34,12,0.92,14,4,119.24,9.3
6,34,13,0.46,1,9,68.25,3.43
6,34,14,0.37,20,2,101.76,8.66
6,34,15,0.84,4,8,127.31,3.59
6,34,16,0.1,13,16,117.32,9.1
6,34,17,0.29,1,15,71.23,3.34
6,34,18,0.29,8,20,91.72,7.92
6,34,19,0.16,8,6,97.98,4.36
6,34,20,0.51,5,3,85.93,5.51
6,34,21,0.78,18,13,143.05,9.24
6,34,22,0.92,6,20,111.96,3.47
6,34,23,0.43,4,7,105.93,4.03
6,34,24,0.73,8,13,104.04,1.87
6,34,25,0.81,2,13,98.82,1.97
6,34,26,0.51,3,5,64.44,7.11
6,34,27,0.28,2,3,92.36,4.79
6,34,28,0.65,6,13,50.02,4.95
6,34,29,0.76,2,16,74.56,3.17
6,34,30,0.7,16,11,131.12,1.66
6,34,31,0.51,18,12,128.69,9.41
6,34,32,0.38,16,1,71.88,8.69
6,34,33,0.69,10,10,110.61,4.81
6,34,34,0.95,10,8,143.2,3.92
6,34,35,0.5,14,14,112.86,9.36
6,34,36,0.63,6,8,79.11,7.51
6,34,37,0.88,10,3,51.47,8.04
6,34,38,0.42,1,10,85.75,7.75
6,34,39,0.99,6,3,78.27,7.84
6,34,40,0.99,13,10,87.7,4.49
6,34,41,0.79,1,13,77.03,8.4
6,34,42,0.81,1,9,111.92,2.79
6,34,43,0.56,10,12,128.07,5.14
6,34,44,0.26,3,13,100.83,6.45
6,34,45,0.9,13,2,76.03,1.64
6,34,46,0.64,15,2,61.44,9.92
6,34,47,1.0,8,5,117.6,3.46
6,34,48,0.65,20,17,92.59,7.94
6,34,49,0.12,15,18,146.19,6.26
6,34,50,0.86,18,20,58.91,3.72
6,34,51,0.27,19,4,51.54,1.88
6,34,52,0.57,4,12,111.16,8.32
6,34,53,0.8,12,1,138.81,3.44
6,34,54,0.63,7,19,147.76,5.38
6,34,55,0.39,18,20,50.52,9.44
6,34,56,0.29,4,1,70.36,2.8
6,34,57,0.83,1,18,140.42,1.53
6,34,58,0.59,6,18,148.51,4.68
6,34,59,0.34,18,20,109.03,5.94
6,34,60,0.3,18,20,132.47,6.33
6,34,61,0.71,20,2,108.4,5.2
6,34,62,0.88,12,1,101.31,6.09
6,34,63,0.64,19,5,134.46,4.53
6,34,64,0.83,14,5,114.43,5.34
6,34,65,0.59,1,3,91.29,4.97
6,34,66,0.63,16,14,121.44,9.14
6,34,67,0.27,8,19,129.7,7.12
6,34,68,0.58,18,12,66.71,8.39
6,34,69,0.96,20,5,83.67,6.47
6,34,70,0.35,2,20,95.6,2.05
7,34,1,0.21,16,16,115.97,1.17
7,34,2,0.95,10,7,66.12,5.84
7,34,3,0.57,20,1,94.98,8.25
7,34,4,0.54,1,1,73.33,5.56
7,34,5,0.44,2,2,111.56,4.56
7,34,6,0.83,1,16,107.94,7.3
7,34,7,0.17,14,13,71.68,6.26
7,34,8,0.7,18,14,136.8,7.85
7,34,9,0.5,2,1,105.76,7.98
7,34,10,0.16,11,18,57.17,5.95
7,34,11,0.89,12,16,112.53,4.49
7,34,12,0.88,10,19,148.17,3.43
7,34,13,0.55,18,15,100.81,6.23
7,34,14,0.53,15,7,115.05,9.56
7,34,15,0.86,6,16,101.23,3.91
7,34,16,0.87,3,4,120.87,1.33
7,34,17,0.52,14,15,88.67,5.74
7,34,18,0.6,8,13,87.59,7.05
7,34,19,0.69,20,6,144.61,8.61
7,34,20,0.79,14,4,111.58,8.58
7,34,21,0.92,9,15,77.29,9.94
7,34,22,0.32,5,10,145.19,5.07
7,34,23,0.49,14,10,57.31,2.96
7,34,24,0.99,12,17,102.23,4.73
7,34,25,0.65,1,12,110.17,5.9
7,34,26,0.48,17,19,133.04,8.34
7,34,27,0.22,7,1,65.63,9.8
7,34,28,0.86,1,10,89.22,5.88
7,34,29,0.21,6,5,146.93,4.09
7,34,30,0.87,18,10,139.82,9.99
7,34,31,0.56,8,13,52.97,3.89
7,34,32,0.25,7,2,76.27,3.53
7,34,33,0.3,14,2,145.37,3.52
7,34,34,0.93,7,11,93.52,4.56
7,34,35,0.37,14,10,105.67,9.75
7,34,36,0.8,19,10,137.0,9.61
7,34,37,0.98,7,6,132.18,5.42
7,34,38,0.39,9,4,50.21,1.21
7,34,39,0.32,18,5,61.48,2.65
7,34,40,0.24,3,12,148.1,1.86
7,34,41,0.45,4,16,68.65,4.79
7,34,42,0.27,14,2,69.64,8.05
7,34,43,0.97,13,7,79.95,7.53
7,34,44,0.45,18,17,145.2,3.86
7,34,45,0.47,9,17,96.57,4.76
7,34,46,0.52,4,20,99.26,2.16
7,34,47,0.61,11,9,101.21,5.1
7,34,48,0.65,19,12,132.36,5.72
7,34,49,0.12,13,9,94.47,4.91
7,34,50,0.26,18,7,138.92,2.43
7,34,51,0.55,10,11,52.27,4.78
7,34,52,0.1,4,20,71.03,2.67
7,34,53,0.33,18,16,126.96,4.53
7,34,54,0.71,16,12,82.73,8.49
7,34,55,0.2,12,2,84.1,2.42
7,34,56,0.21,11,2,59.34,2.77
7,34,57,0.52,7,4,143.96,9.67
7,34,58,0.99,2,2,111.58,9.93
7,34,59,0.17,16,18,78.85,3.98
7,34,60,0.57,14,17,108.7,5.97
7,34,61,0.84,7,3,102.33,9.84
7,34,62,0.54,10,12,66.32,5.41
7,34,63,0.93,14,13,64.1,9.73
7,34,64,0.16,19,16,74.83,4.15
7,34,65,0.21,7,17,145.44,5.63
7,34,66,0.13,5,4,129.98,3.39
7,34,67,0.81,1,10,62.46,9.64
7,34,68,0.44,7,9,148.03,9.62
7,34,69,0.23,6,19,79.31,9.05
7,34,70,0.69,10,2,149.02,9.05
8,34,1,0.23,8,18,71.86,5.07
8,34,2,0.38,3,9,134.36,8.95
8,34,3,0.59,10,1,55.62,6.41
8,34,4,0.64,4,3,94.15,5.21
8,34,5,0.73,2,6,94.29,3.24
8,34,6,0.88,5,19,91.32,5.42
8,34,7,0.22,18,15,139.91,1.92
8,34,8,0.9,7,11,84.83,4.91
8,34,9,0.69,1,9,57.71,5.91
8,34,10,0.87,3,20,64.78,4.59
8,34,11,0.75,9,12,91.53,6.08
8,34,12,0.87,19,20,98.93,5.37
8,34,13,0.95,5,12,110.16,6.9
8,34,14,0.5,9,12,88.52,7.08
8,34,15,0.74,10,2,55.52,6.68
8,34,16,0.13,14,8,79.33,1.3
8,34,17,0.61,20,4,88.65,7.81
8,34,18,0.87,2,6,65.97,6.99
8,34,19,0.18,8,16,104.51,1.61
8,34,20,0.41,8,13,85.37,2.33
8,34,21,0.63,2,14,87.03,6.37
8,34,22,0.44,14,20,50.34,6.16
8,34,23,0.7,3,16,91.76,3.54
8,34,24,0.55,6,10,111.29,1.04
8,34,25,0.39,11,20,142.34,5.07
8,34,26,0.61,8,6,63.97,4.97
8,34,27,0.59,1,6,63.76,5.62
8,34,28,0.67,15,8,145.63,4.77
8,34,29,0.93,16,1,64.14,9.58
8,34,30,0.68,15,13,142.82,5.72
8,34,31,0.55,12,11,59.88,8.69
8,34,32,0.97,8,6,72.44,7.96
8,34,33,0.48,9,2,68.17,6.92
8,34,34,0.2,2,12,60.37,9.16
8,34,35,0.17,14,3,73.38,9.07
8,34,36,0.63,11,10,92.89,7.98
8,34,37,0.44,20,18,105.63,3.72
8,34,38,0.5,20,16,88.64,7.31
8,34,39,0.4,5,14,95.33,4.94
8,34,40,0.36,9,8,146.49,4.62
8,34,41,0.17,6,7,125.13,6.55
8,34,42,0.84,9,5,54.63,7.09
8,34,43,0.3,1,7,133.5,6.4
8,34,44,0.95,5,16,102.28,9.69
8,34,45,0.81,9,19,74.45,1.47
8,34,46,0.68,12,15,86.98,2.86
8,34,47,0.81,8,1,113.58,5.79
8,34,48,0.59,14,9,72.35,5.61
8,34,49,0.53,2,14,123.79,9.07
8,34,50,0.59,4,11,143.39,5.13
8,34,51,0.75,19,18,124.91,1.78
8,34,52,0.43,11,18,130.68,9.38
8,34,53,0.25,15,7,51.97,5.11
8,34,54,0.17,9,2,59.9,6.55
8,34,55,0.94,8,4,102.84,5.84
8,34,56,0.48,5,18,75.15,3.59
8,34,57,0.99,12,4,87.48,4.7
8,34,58,0.98,17,10,148.81,4.95
8,34,59,0.61,13,9,134.92,6.29
8,34,60,0.66,7,6,71.23,6.44
8,34,61,0.69,19,4,111.38,3.11
8,34,62,0.26,8,2,82.2,4.64
8,34,63,1.0,20,3,123.48,1.27
8,34,64,0.76,14,12,142.48,5.59
8,34,65,0.79,12,12,126.79,7.57
8,34,66,0.95,9,16,146.38,7.87
8,34,67,0.33,6,5,70.09,3.69
8,34,68,0.84,4,20,112.07,7.96
8,34,69,0.32,9,2,103.56,1.25
8,34,70,0.81,12,3,56.92,9.41
9,34,1,0.15,16,8,78.09,7.08
9,34,2,0.17,10,16,97.22,9.7
9,34,3,0.36,20,9,63.88,8.05
9,34,4,0.91,3,19,112.58,6.86
9,34,5,0.26,18,4,82.86,9.39
9,34,6,0.24,10,13,50.63,6.35
9,34,7,0.96,9,10,76.36,7.93
9,34,8,0.36,6,15,118.05,9.32
9,34,9,0.71,8,5,90.12,5.56
9,34,10,0.96,18,11,112.75,2.13
9,34,11,0.96,14,3,65.09,8.33
9,34,12,0.65,7,18,140.58,9.21
9,34,13,0.66,5,14,139.57,2.41
9,34,14,0.52,2,15,80.75,4.38
9,34,15,0.33,3,13,87.4,7.55
9,34,16,0.49,11,15,54.12,3.81
9,34,17,0.31,4,12,55.6,1.34
9,34,18,0.53,11,10,51.35,4.81
9,34,19,0.74,1,12,63.17,7.52
9,34,20,0.28,3,1,96.34,4.43
9,34,21,0.55,12,6,123.18,2.6
9,34,22,0.83,14,5,126.69,9.23
9,34,23,0.51,17,4,94.62,6.86
9,34,24,0.69,14,15,68.15,2.96
9,34,25,0.22,17,4,121.35,9.11
9,34,26,0.63,13,6,113.34,9.22
9,34,27,0.9,6,14,65.12,2.33
9,34,28,0.68,14,10,79.7,1.32
9,34,29,0.38,12,2,115.69,8.85
9,34,30,0.29,3,20,94.63,4.05
9,34,31,0.89,7,16,58.57,2.0
9,34,32,0.14,19,11,52.97,8.85
9,34,33,0.36,7,1,63.86,2.35
9,34,34,0.43,15,18,101.77,8.37
9,34,35,0.27,10,11,86.93,3.07
9,34,36,0.95,15,16,95.44,2.21
9,34,37,0.63,15,6,145.88,9.08
9,34,38,0.71,20,20,116.13,2.83
9,34,39,0.34,12,5,91.84,7.81
9,34,40,0.61,9,1,117.31,2.71
9,34,41,0.29,20,19,130.65,9.74
9,34,42,0.26,8,11,121.18,5.84
9,34,43,0.36,15,8,133.17,4.33
9,34,44,0.26,19,16,87.8,7.33
9,34,45,0.92,17,18,60.47,5.4
9,34,46,0.93,10,8,60.73,5.24
9,34,47,0.58,10,5,118.0,7.04
9,34,48,0.89,2,15,61.29,4.9
9,34,49,0.53,3,17,64.3,5.38
9,34,50,0.27,14,16,144.73,3.65
9,34,51,0.12,3,14,82.79,9.09
9,34,52,0.84,1,8,125.83,3.51
9,34,53,0.83,2,7,94.27,3.2
9,34,54,0.36,13,14,52.08,1.96
9,34,55,0.65,3,12,51.07,8.65
9,34,56,0.82,13,17,135.93,6.48
9,34,57,0.37,13,18,75.06,1.28
9,34,58,0.91,17,11,123.71,6.07
9,34,59,0.83,11,19,66.9,9.44
9,34,60,0.75,1,4,142.81,3.24
9,34,61,0.98,9,8,67.27,4.73
9,34,62,0.66,14,17,65.33,5.97
9,34,63,0.71,3,1,65.29,4.14
9,34,64,0.58,14,5,145.97,8.79
9,34,65,0.99,13,12,84.45,8.72
9,34,66,0.59,18,4,64.47,8.4
9,34,67,0.5,9,3,146.28,5.19
9,34,68,0.63,20,1,70.36,5.11
9,34,69,0.8,12,19,72.07,2.55
9,34,70,0.94,20,9,74.71,4.93
10,34,1,0.14,8,20,90.35,3.21
10,34,2,0.82,4,16,73.1,4.85
10,34,3,0.38,20,8,110.09,9.1
10,34,4,0.69,19,6,60.67,9.9
10,34,5,0.85,20,10,86.93,4.16
10,34,6,0.69,8,10,92.44,5.04
10,34,7,0.61,12,1,137.71,7.37
10,34,8,0.33,12,1,56.67,5.42
10,34,9,0.15,14,13,128.38,6.89
10,34,10,0.77,17,3,94.81,2.04
10,34,11,0.51,20,6,100.96,4.66
10,34,12,0.69,8,18,118.17,2.72
10,34,13,0.45,3,9,105.22,5.68
10,34,14,0.53,5,13,138.32,5.84
10,34,15,0.22,6,3,87.64,7.86
10,34,16,0.37,11,4,146.85,3.64
10,34,17,0.39,13,4,107.55,1.62
10,34,18,0.19,10,12,126.92,4.0
10,34,19,0.12,16,4,85.39,4.48
10,34,20,0.61,14,20,128.48,9.41
10,34,21,0.82,8,1,118.7,2.11
10,34,22,0.64,16,18,129.83,1.8
10,34,23,0.38,20,12,84.88,3.34
10,34,24,0.32,13,16,68.01,4.76
10,34,25,0.24,12,6,58.06,6.59
10,34,26,0.1,16,9,141.41,1.8
10,34,27,0.13,10,4,65.75,5.06
10,34,28,0.19,18,20,113.01,3.0
10,34,29,0.25,16,14,110.3,5.86
10,34,30,0.68,11,11,55.44,7.88
10,34,31,0.55,15,12,108.1,7.77
10,34,32,0.24,14,6,116.02,3.41
10,34,33,0.73,10,14,123.4,4.57
10,34,34,0.49,12,5,64.83,5.61
10,34,35,0.59,17,6,66.54,1.3
10,34,36,0.12,12,13,84.83,7.41
10,34,37,0.67,18,7,73.0,2.37
10,34,38,0.91,1,16,75.63,2.09
10,34,39,0.76,12,9,67.41,9.54
10,34,40,0.27,10,16,146.89,3.58
10,34,41,0.96,20,13,137.58,9.49
10,34,42,0.78,12,16,133.68,9.29
10,34,43,0.15,14,20,138.4,7.77
10,34,44,0.31,11,4,122.12,4.78
10,34,45,0.73,1,2,78.3,4.37
10,34,46,0.19,14,17,73.09,8.21
10,34,47,0.53,15,20,109.73,1.83
10,34,48,0.51,13,7,145.03,5.76
10,34,49,0.25,20,19,135.65,7.23
10,34,50,0.63,13,17,56.15,5.84
10,34,51,0.9,16,9,78.99,3.79
10,34,52,0.89,4,19,135.34,1.68
10,34,53,1.0,11,17,142.11,1.74
10,34,54,0.4,16,15,105.37,2.09
10,34,55,0.47,15,15,87.07,8.58
10,34,56,0.38,10,17,83.49,7.58
10,34,57,0.61,1,5,69.85,9.99
10,34,58,0.15,4,13,127.68,7.37
10,34,59,0.59,19,13,132.98,5.56
10,34,60,0.5,16,2,120.06,5.37
10,34,61,0.72,14,17,143.43,4.96
10,34,62,0.93,14,6,114.79,7.39
10,34,63,0.28,17,2,120.13,6.74
10,34,64,0.78,8,12,80.68,9.01
10,34,65,0.37,13,19,134.17,3.27
10,34,66,0.62,1,10,65.36,5.66
10,34,67,0.41,9,2,67.7,5.18
