Meter,Distance (km),Turning Radius (m),Average Speed (km/h)
4538,4.538,6.853772924095233,170.0
4539,4.539,12.742761127621728,170.0
4540,4.54,5.385027405865287,170.0
4541,4.541,8.328799202962482,170.0
4542,4.542,9.955583788614097,170.0
4543,4.543,6.844908083186224,170.0
4544,4.544,14.065888752381388,170.0
4545,4.545,9.839104433049462,170.0
4546,4.546,7.805206233567072,170.0
4547,4.547,5.907300093988372,170.0
4548,4.548,14.562553755153253,170.0
4549,4.549,7.903421261568928,170.0
4550,4.55,9.391347007407486,170.0
4551,4.551,6.5241981085266945,170.0
4552,4.552,10.960979322194124,170.0
4553,4.553,6.420461065613824,170.0
4554,4.554,5.027821717823287,170.0
4555,4.555,11.1163598915714,170.0
4556,4.556,14.76091986416929,170.0
4557,4.557,7.411434765245765,170.0
4558,4.558,5.220051518261032,170.0
4559,4.559,9.032730904355395,170.0
4560,4.56,13.827065394015225,170.0
4561,4.561,8.515191654141674,170.0
4562,4.562,8.659689163272782,170.0
4563,4.563,11.609646549217452,170.0
4564,4.564,13.196420749530818,170.0
4565,4.565,8.82564340189173,170.0
4566,4.566,12.52959209360815,170.0
4567,4.567,5.78724343948558,170.0
4568,4.568,6.3151428647110395,170.0
4569,4.569,11.702904185725135,170.0
4570,4.57,12.843559370519927,170.0
4571,4.571,5.939431649011151,170.0
4572,4.572,5.0544569256656455,170.0
4573,4.573,10.222469180036345,170.0
4574,4.574,13.757075555759513,170.0
4575,4.575,7.998502284619137,170.0
4576,4.576,6.039603122535101,170.0
4577,4.577,10.590971766759433,170.0
4578,4.578,9.336607350158609,170.0
4579,4.579,6.621980078799874,170.0
4580,4.58,5.68238037729267,170.0
4581,4.581,13.95373583854168,170.0
4582,4.582,5.566618391238398,170.0
4583,4.583,12.198250316352489,170.0
4584,4.584,9.887785667026625,170.0
4585,4.585,10.46878113095306,170.0
4586,4.586,13.970284655213272,170.0
4587,4.587,10.438729068965724,170.0
4588,4.588,8.653502385085162,170.0
4589,4.589,6.082253439718489,170.0
4590,4.59,13.058601011346902,170.0
4591,4.591,12.333418556403984,170.0
4592,4.592,6.065399893684468,170.0
4593,4.593,7.8024563145934245,170.0
4594,4.594,9.030278980875147,170.0
4595,4.595,5.476886222258485,170.0
4596,4.596,7.101512250880841,170.0
4597,4.597,14.275862331547405,170.0
4598,4.598,10.274509178755322,170.0
4599,4.599,8.552379859310006,170.0
4600,4.6,5.413776468351925,170.0
4601,4.601,14.094740071829543,170.0
4602,4.602,8.646737196578606,170.0
4603,4.603,11.849481228797192,170.0
4604,4.604,6.245471403402348,170.0
4605,4.605,8.944638746739166,170.0
4606,4.606,11.187929270902078,170.0
4607,4.607,5.594997243383496,170.0
4608,4.608,11.623613668705014,170.0
4609,4.609,7.817776283242731,170.0
4610,4.61,9.509137138407347,170.0
4611,4.611,11.569717760435616,170.0
4612,4.612,13.653357555068622,170.0
4613,4.613,6.570950968800594,170.0
4614,4.614,9.318771592323237,170.0
4615,4.615,6.072240109755322,170.0
4616,4.616,9.355575387313891,170.0
4617,4.617,14.785836605347498,170.0
4618,4.618,12.846989684217515,170.0
4619,4.619,5.8420803628462314,170.0
4620,4.62,10.894960150514624,170.0
4621,4.621,12.14626402216258,170.0
4622,4.622,9.217267596770498,170.0
4623,4.623,7.516248100680928,170.0
4624,4.624,7.114409133842012,170.0
4625,4.625,9.109129566396337,170.0
4626,4.626,5.399235249129326,170.0
4627,4.627,14.620193716558159,170.0
4628,4.628,13.38831398932816,170.0
4629,4.629,12.367256341772148,170.0
4630,4.63,12.974021057362036,170.0
4631,4.631,5.184873381012464,170.0
4632,4.632,5.185046120728341,170.0
4633,4.633,11.547202727838584,170.0
4634,4.634,12.971966602576234,170.0
4635,4.635,7.880414538144217,170.0
4636,4.636,7.842012313514281,170.0
4637,4.637,11.240632717023427,170.0
4638,4.638,12.766879542086869,170.0
4639,4.639,9.191286968467328,170.0
4640,4.64,7.905195815629519,170.0
4641,4.641,7.498352205905931,170.0
4642,4.642,11.108372809468001,170.0
4643,4.643,14.289821124893841,170.0
4644,4.644,12.505594057797241,170.0
4645,4.645,12.394682779585615,170.0
4646,4.646,13.570643718140559,170.0
4647,4.647,7.263542990528595,170.0
4648,4.648,12.6018992044084,170.0
4649,4.649,10.845873831021779,170.0
4650,4.65,11.09905251462778,170.0
4651,4.651,8.965241748959917,170.0
4652,4.652,6.575306631298216,170.0
4653,4.653,14.587163358390885,170.0
4654,4.654,5.049385388240654,170.0
4655,4.655,13.933445939174293,170.0
4656,4.656,7.909839832638511,170.0
4657,4.657,9.241318331076853,170.0
4658,4.658,14.639338579776531,170.0
4659,4.659,6.209500336613636,170.0
4660,4.66,10.646805635907064,170.0
4661,4.661,7.142606965334513,170.0
4662,4.662,8.333645041220805,170.0
4663,4.663,8.443347560744826,170.0
4664,4.664,7.278308977696772,170.0
4665,4.665,13.436201450516135,170.0
4666,4.666,5.393212260258569,170.0
4667,4.667,10.3121710720482,170.0
4668,4.668,5.376067686741949,170.0
4669,4.669,13.95832721207982,170.0
4670,4.67,13.913541992424337,170.0
4671,4.671,8.369240197627894,170.0
4672,4.672,12.813745431950334,170.0
4673,4.673,13.464031811612626,170.0
4674,4.674,14.16379377290194,170.0
4675,4.675,14.492593871710612,170.0
4676,4.676,7.776560897398269,170.0
4677,4.677,10.333400916373867,170.0
4678,4.678,13.040846988979203,170.0
4679,4.679,11.317849710130918,170.0
4680,4.68,14.156780834611046,170.0
4681,4.681,5.449990938232185,170.0
4682,4.682,5.035881981049901,170.0
4683,4.683,12.34739045748628,170.0
4684,4.684,9.783048340732481,170.0
4685,4.685,13.107239860663032,170.0
4686,4.686,14.743675308536755,170.0
4687,4.687,10.032757683771138,170.0
4688,4.688,7.502113600509953,170.0
4689,4.689,6.914026046217886,170.0
4690,4.69,10.998312538176176,170.0
4691,4.691,7.093715589932743,170.0
4692,4.692,6.763964193313113,170.0
4693,4.693,12.060663949602313,170.0
4694,4.694,5.402278175891819,170.0
4695,4.695,10.429514087356713,170.0
4696,4.696,11.549167664663543,170.0
4697,4.697,5.7185113253294535,170.0
4698,4.698,14.55374078787907,170.0
4699,4.699,11.144549464784669,170.0
4700,4.7,9.58609321108348,170.0
4701,4.701,11.330717078748762,170.0
4702,4.702,7.519645495962454,170.0
4703,4.703,9.944164296717158,170.0
4704,4.704,8.485534063091974,170.0
4705,4.705,8.579657315936558,170.0
4706,4.706,8.535881712759874,170.0
4707,4.707,11.520803040289968,170.0
4708,4.708,14.86074248195845,170.0
4709,4.709,13.33002782876312,170.0
4710,4.71,14.996770271023632,170.0
4711,4.711,8.65786929728362,170.0
4712,4.712,11.444371985988866,170.0
4713,4.713,13.463281915164508,170.0
4714,4.714,5.213783550922647,170.0
4715,4.715,8.726950753925195,170.0
4716,4.716,6.036359721981822,170.0
4717,4.717,5.077614872858308,170.0
4718,4.718,13.646364320639528,170.0
4719,4.719,12.971751008778693,170.0
4720,4.72,8.553028897833398,170.0
4721,4.721,6.739734567420114,170.0
4722,4.722,11.335168703452906,170.0
4723,4.723,13.449418271638192,170.0
4724,4.724,6.647633538831873,170.0
4725,4.725,7.25119165417019,170.0
4726,4.726,12.851906115592408,170.0
4727,4.727,6.218748271313065,170.0
4728,4.728,6.033542252747467,170.0
4729,4.729,6.104782947666829,170.0
4730,4.73,12.44121549477122,170.0
4731,4.731,9.595620817685443,170.0
4732,4.732,6.668993758501688,170.0
4733,4.733,6.980748091944534,170.0
4734,4.734,8.112668051357515,170.0
4735,4.735,8.955653712121087,170.0
4736,4.736,8.879180171273106,170.0
4737,4.737,9.773192558011665,170.0
4738,4.738,11.903461001817382,170.0
4739,4.739,11.776812522057812,170.0
4740,4.74,7.268498405129281,170.0
4741,4.741,12.184746400215136,170.0
4742,4.742,6.344674586626864,170.0
4743,4.743,14.042423244070678,170.0
4744,4.744,14.092909356096879,170.0
4745,4.745,7.3077903884951105,170.0
4746,4.746,10.50020850528586,170.0
4747,4.747,7.292455534836842,170.0
4748,4.748,9.670578522837658,170.0
4749,4.749,11.509388858983485,170.0
4750,4.75,6.766340316239743,170.0
4751,4.751,8.920177081099222,170.0
4752,4.752,13.03208058840762,170.0
4753,4.753,14.705644674288017,170.0
4754,4.754,14.622350261273741,170.0
4755,4.755,11.900790891315523,170.0
4756,4.756,7.734817897819659,170.0
4757,4.757,13.451133135204493,170.0
4758,4.758,13.339602253607897,170.0
4759,4.759,8.72393812136879,170.0
4760,4.76,11.19778328228219,170.0
4761,4.761,6.222132688791826,170.0
4762,4.762,12.310599977382958,170.0
4763,4.763,9.024445295279001,170.0
4764,4.764,8.573672139770785,170.0
4765,4.765,13.068022415871127,170.0
4766,4.766,10.617584713306924,170.0
4767,4.767,10.520778671373577,170.0
4768,4.768,11.368698542054421,170.0
4769,4.769,14.162165896076615,170.0
4770,4.77,6.206287008035315,170.0
4771,4.771,10.099902666656421,170.0
4772,4.772,9.198230366959033,170.0
4773,4.773,8.487932345056677,170.0
4774,4.774,11.875295150248293,170.0
4775,4.775,12.700962159297871,170.0
4776,4.776,8.243833548316225,170.0
4777,4.777,14.958247120803017,170.0
4778,4.778,14.201500305839305,170.0
4779,4.779,13.621199869399563,170.0
4780,4.78,7.2499985740306,170.0
4781,4.781,14.939457712110563,170.0
4782,4.782,12.889280362914553,170.0
4783,4.783,13.158314925122212,170.0
4784,4.784,11.392492440030633,170.0
4785,4.785,14.196305372599578,170.0
4786,4.786,13.20026042342506,170.0
4787,4.787,10.609218648743548,170.0
4788,4.788,14.255889177031337,170.0
4789,4.789,12.5197683020316,170.0
4790,4.79,14.845287381303516,170.0
4791,4.791,7.431282400131809,170.0
4792,4.792,5.853581074736623,170.0
4793,4.793,10.844847203022137,170.0
4794,4.794,5.235320645958015,170.0
4795,4.795,11.016314469491052,170.0
4796,4.796,12.33585275801186,170.0
4797,4.797,10.117372655659087,170.0
4798,4.798,8.009414817633246,170.0
4799,4.799,6.118216130156919,170.0
4800,4.8,6.7460217299239105,170.0
4801,4.801,6.0966342394258355,170.0
4802,4.802,5.162166145016071,170.0
4803,4.803,8.52641312366907,170.0
4804,4.804,8.643836526613168,170.0
4805,4.805,14.786867096580774,170.0
4806,4.806,11.116468250238986,170.0
4807,4.807,7.058449180666918,170.0
4808,4.808,14.194566363321432,170.0
4809,4.809,12.071126376779603,170.0
4810,4.81,9.879610799940064,170.0
4811,4.811,7.890384438057909,170.0
4812,4.812,5.451748711659442,170.0
4813,4.813,6.398537965324628,170.0
4814,4.814,10.482151416620823,170.0
4815,4.815,5.57156932624461,170.0
4816,4.816,5.009316917476301,170.0
4817,4.817,12.692151564063808,170.0
4818,4.818,8.806046982631493,170.0
4819,4.819,12.786536963245307,170.0
4820,4.82,7.498898029687554,170.0
4821,4.821,9.868254177683633,170.0
4822,4.822,13.254415747586851,170.0
4823,4.823,8.87269795888607,170.0
4824,4.824,10.97290157787913,170.0
4825,4.825,14.890041984569473,170.0
4826,4.826,7.848235904567065,170.0
4827,4.827,10.989881538497208,170.0
4828,4.828,12.371060727144247,170.0
4829,4.829,5.626404057879185,170.0
4830,4.83,11.209941830958243,170.0
4831,4.831,14.40467941354746,170.0
4832,4.832,13.631846933577659,170.0
4833,4.833,8.147176395047996,170.0
4834,4.834,5.220123901510167,170.0
4835,4.835,13.675038153101271,170.0
4836,4.836,12.363033833923966,170.0
4837,4.837,10.174022555146895,170.0
4838,4.838,14.557262553771968,170.0
4839,4.839,14.77043898478059,170.0
4840,4.84,5.881612357097435,170.0
4841,4.841,10.674793390798829,170.0
4842,4.842,8.269356461016004,170.0
4843,4.843,11.350566502172668,170.0
4844,4.844,6.5578007058423395,170.0
4845,4.845,10.330749250920396,170.0
4846,4.846,8.137639841386234,170.0
4847,4.847,10.699962446866737,170.0
4848,4.848,7.411653277587891,170.0
4849,4.849,5.815505022475528,170.0
4850,4.85,11.089642229873146,170.0
4851,4.851,13.281075461040023,170.0
4852,4.852,7.213898980075979,170.0
4853,4.853,10.147902909550812,170.0
4854,4.854,10.048958785303327,170.0
4855,4.855,9.27721025639119,170.0
4856,4.856,11.940070248343346,170.0
4857,4.857,7.5005183782405975,170.0
4858,4.858,6.947241717005944,170.0
4859,4.859,9.165499724331443,170.0
4860,4.86,5.319643273169091,170.0
4861,4.861,11.505289946003346,170.0
4862,4.862,14.04161595404381,170.0
4863,4.863,10.302267948485113,170.0
4864,4.864,12.86058359124073,170.0
4865,4.865,6.472609599974557,170.0
4866,4.866,6.2088937659835715,170.0
4867,4.867,8.233110134959091,170.0
4868,4.868,7.090281417115993,170.0
4869,4.869,11.10049102421284,170.0
4870,4.87,11.508906707798431,170.0
4871,4.871,12.56060779214306,170.0
4872,4.872,14.270966761409248,170.0
4873,4.873,8.419299358886182,170.0
4874,4.874,8.068640273352319,170.0
4875,4.875,13.144920784423334,170.0
4876,4.876,14.916349904651184,170.0
4877,4.877,13.506484223297475,170.0
4878,4.878,13.457892324517983,170.0
4879,4.879,11.666814888452858,170.0
4880,4.88,11.137888832867823,170.0
4881,4.881,6.949740331161674,170.0
4882,4.882,8.781674035085839,170.0
4883,4.883,5.950827853034295,170.0
4884,4.884,9.332182923893214,170.0
4885,4.885,11.275538178771715,170.0
4886,4.886,8.078504552925594,170.0
4887,4.887,11.939436974943504,170.0
4888,4.888,14.813672291409059,170.0
4889,4.889,14.966769572205218,170.0
4890,4.89,11.041095021166619,170.0
4891,4.891,7.581070788279357,170.0
4892,4.892,7.523491234159256,170.0
4893,4.893,14.623722904733363,170.0
4894,4.894,9.862333804205717,170.0
4895,4.895,5.949572449664346,170.0
4896,4.896,10.701923205726732,170.0
4897,4.897,14.413319866384496,170.0
4898,4.898,13.840424346936086,170.0
4899,4.899,9.219665334870623,170.0
4900,4.9,7.250153298928436,170.0
4901,4.901,6.082712194221935,170.0
4902,4.902,6.443553904841478,170.0
4903,4.903,5.7728924029244,170.0
4904,4.904,6.0849522044217625,170.0
4905,4.905,9.090905799763405,170.0
4906,4.906,14.902516652848863,170.0
4907,4.907,7.679315559107942,170.0
4908,4.908,12.928779341118739,170.0
4909,4.909,12.871307864852836,170.0
4910,4.91,8.838170188301236,170.0
4911,4.911,14.433098814977097,170.0
4912,4.912,13.24739458749778,170.0
4913,4.913,9.601074629748798,170.0
4914,4.914,7.766712451858643,170.0
4915,4.915,7.51729641217632,170.0
4916,4.916,14.796634422661425,170.0
4917,4.917,7.648658556257869,170.0
4918,4.918,14.831381264036414,170.0
4919,4.919,6.911520550347864,170.0
4920,4.92,5.790178707687814,170.0
4921,4.921,13.741711637371557,170.0
4922,4.922,11.547642679726632,170.0
4923,4.923,9.913106739592259,170.0
4924,4.924,11.772602272359567,170.0
4925,4.925,12.619267086428131,170.0
4926,4.926,12.67866951874892,170.0
4927,4.927,8.996295308800317,170.0
4928,4.928,7.903487037843407,170.0
4929,4.929,8.249773161444331,170.0
4930,4.93,5.482591602800012,170.0
4931,4.931,5.943371818651585,170.0
4932,4.932,8.864734930572157,170.0
4933,4.933,14.399917742925737,170.0
4934,4.934,8.506634186455855,170.0
4935,4.935,14.926048509869055,170.0
4936,4.936,13.808927260771839,170.0
4937,4.937,13.05624391031348,170.0
4938,4.938,5.608706003038474,170.0
4939,4.939,7.557134750414662,170.0
4940,4.94,9.177415739138437,170.0
4941,4.941,10.386867831943224,170.0
4942,4.942,8.542572088401371,170.0
4943,4.943,10.774821841383478,170.0
4944,4.944,11.554806439672454,170.0
4945,4.945,13.375114927872087,170.0
4946,4.946,9.758174453418722,170.0
4947,4.947,14.224385617512468,170.0
4948,4.948,10.297497435385203,170.0
4949,4.949,10.491223296124973,170.0
4950,4.95,8.602873864530618,170.0
4951,4.951,7.6173681799506525,170.0
4952,4.952,6.129920905672196,170.0
4953,4.953,5.01829840711184,170.0
4954,4.954,13.654527443134612,170.0
4955,4.955,12.39870793399622,170.0
4956,4.956,14.806277899798214,170.0
4957,4.957,11.770910058043786,170.0
4958,4.958,10.53919103212884,170.0
4959,4.959,6.840916483524562,170.0
4960,4.96,6.417096212668304,170.0
4961,4.961,11.118305645745917,170.0
4962,4.962,5.413805637181373,170.0
4963,4.963,8.145109897888725,170.0
4964,4.964,8.018255166319934,170.0
4965,4.965,8.63869482269022,170.0
4966,4.966,12.816025126763233,170.0
4967,4.967,12.938863568166763,170.0
4968,4.968,7.238111567311561,170.0
4969,4.969,13.490387711871994,170.0
4970,4.97,14.627250008646403,170.0
4971,4.971,10.269106975393479,170.0
4972,4.972,10.312655195201552,170.0
4973,4.973,6.2604958593249815,170.0
4974,4.974,13.20807300214804,170.0
4975,4.975,10.051534508512091,170.0
4976,4.976,11.21399862538211,170.0
4977,4.977,6.0924853701097925,170.0
4978,4.978,5.51551555561744,170.0
4979,4.979,10.670621336528292,170.0
4980,4.98,5.112283220627357,170.0
4981,4.981,11.782813312750912,170.0
4982,4.982,8.040220924762762,170.0
4983,4.983,8.734269761904997,170.0
4984,4.984,6.2498337671425395,170.0
4985,4.985,12.25901820056126,170.0
4986,4.986,9.898588634436557,170.0
4987,4.987,13.425353054455032,170.0
4988,4.988,6.133681088250139,170.0
4989,4.989,12.44584863139685,170.0
4990,4.99,9.4750135855637,170.0
4991,4.991,13.780412759387465,170.0
4992,4.992,14.242343604631131,170.0
4993,4.993,9.317547829454561,170.0
4994,4.994,10.134699672114719,170.0
4995,4.995,5.472486999113915,170.0
4996,4.996,6.0993324664872155,170.0
4997,4.997,10.233786096055532,170.0
4998,4.998,10.189195776517884,170.0
4999,4.999,8.82968921095144,170.0
5000,5.0,11.358098327844537,170.0
5001,5.001,10.655295000726008,170.0
5002,5.002,13.261694618374042,170.0
5003,5.003,14.666572107114817,170.0
5004,5.004,8.747115023873757,170.0
5005,5.005,12.497586592472677,170.0
5006,5.006,8.704992164856595,170.0
5007,5.007,5.302117322784065,170.0
5008,5.008,7.832474280329405,170.0
5009,5.009,5.436564344053883,170.0
5010,5.01,7.401104883801352,170.0
5011,5.011,9.94034545256551,170.0
5012,5.012,13.317836310959127,170.0
5013,5.013,8.011966303035646,170.0
5014,5.014,7.536800134056963,170.0
5015,5.015,13.048693785137424,170.0
5016,5.016,5.540536184884254,170.0
5017,5.017,6.017787722764004,170.0
5018,5.018,10.151786852679606,170.0
5019,5.019,12.332358212402376,170.0
5020,5.02,10.168886479100339,170.0
5021,5.021,8.482652206904955,170.0
5022,5.022,14.456787205451866,170.0
5023,5.023,12.902703965519922,170.0
5024,5.024,5.199552694382713,170.0
5025,5.025,11.972924078390069,170.0
5026,5.026,12.896383764560682,170.0
5027,5.027,12.64645435883871,170.0
5028,5.028,11.85424041699226,170.0
5029,5.029,14.10719086998839,170.0
5030,5.03,9.49302594377341,170.0
5031,5.031,9.10583062392895,170.0
5032,5.032,13.946523744549369,170.0
5033,5.033,13.77360459264967,170.0
5034,5.034,6.449598063192058,170.0
5035,5.035,9.896336082771857,170.0
5036,5.036,13.298206566668288,170.0
5037,5.037,11.031174459915164,170.0
5038,5.038,7.037949222194955,170.0
5039,5.039,10.823350257581286,170.0
5040,5.04,7.897649366348688,170.0
5041,5.041,11.515955333474231,170.0
5042,5.042,13.872977968889144,170.0
5043,5.043,5.77392319522832,170.0
5044,5.044,10.153104220782375,170.0
5045,5.045,5.682635789793359,170.0
5046,5.046,10.361277098804173,170.0
5047,5.047,6.970613678632355,170.0
5048,5.048,13.496546994436642,170.0
5049,5.049,6.513604800792326,170.0
5050,5.05,12.369792517650476,170.0
5051,5.051,8.286718610816598,170.0
5052,5.052,7.0432551852174,170.0
5053,5.053,11.982845929697248,170.0
5054,5.054,10.746120000793505,170.0
5055,5.055,7.908758981609524,170.0
5056,5.056,10.415455305506612,170.0
5057,5.057,5.054533277658374,170.0
5058,5.058,5.874987297629573,170.0
5059,5.059,8.489320349520753,170.0
5060,5.06,6.122375385070314,170.0
5061,5.061,8.31285348414601,170.0
5062,5.062,11.141240455780434,170.0
5063,5.063,14.75773213660516,170.0
5064,5.064,9.00767185048406,170.0
5065,5.065,7.341904615850826,170.0
5066,5.066,14.705616528827033,170.0
5067,5.067,9.471900374584006,170.0
5068,5.068,9.679870378960784,170.0
5069,5.069,6.591758679656838,170.0
5070,5.07,9.068884498499674,170.0
5071,5.071,13.231115530431726,170.0
5072,5.072,12.852767059520552,170.0
5073,5.073,7.877356442867201,170.0
5074,5.074,8.421443790212166,170.0
5075,5.075,11.233136176292708,170.0
5076,5.076,13.266774479935028,170.0
5077,5.077,12.34511647846806,170.0
5078,5.078,8.410749639534973,170.0
5079,5.079,12.882340368041021,170.0
5080,5.08,13.703282222040777,170.0
